,set
133121,train
165470,train
76186,train
126030,train
105038,train
103753,train
75235,train
115632,train
123165,train
124112,train
119862,train
70028,train
124597,train
130767,train
118893,train
85245,train
140745,train
120772,train
117993,train
128866,train
107083,train
118472,train
132183,train
141213,train
161611,train
95142,train
171141,train
124106,train
128864,train
118443,train
114589,train
135090,train
134535,train
152141,train
129356,train
122718,train
194432,train
119438,train
211568,train
137875,train
122216,train
131745,train
134600,train
134075,train
123641,train
127859,train
116123,train
128878,train
122668,train
175395,train
139319,train
130304,train
103752,train
133647,train
124596,train
127902,train
122721,train
96466,train
125488,train
128377,train
127007,train
139795,train
129775,train
124131,train
132197,train
121714,train
135046,train
77631,train
131280,train
107988,train
128820,train
127912,train
120319,train
125990,train
129323,train
119910,train
76200,train
137874,train
94672,train
139770,train
99809,train
128388,train
150913,train
121248,train
126974,train
101370,train
135497,train
143596,train
124534,train
123642,train
131221,train
126460,train
173596,train
94666,train
100898,train
103734,train
124609,train
126981,train
127861,train
134045,train
125086,train
61938,train
110787,train
140219,train
86196,train
133636,train
142174,train
145501,train
125081,train
110415,train
84174,train
127463,train
115602,train
67030,train
124468,train
134597,train
139791,train
139311,train
120820,train
100760,train
147369,train
146919,train
131220,train
126033,train
140748,train
137437,train
171122,train
129727,train
88008,train
87537,train
128412,train
107891,train
125097,train
123179,train
114633,train
139287,train
99019,train
136008,train
116442,train
101708,train
134580,train
132173,train
128887,train
158327,train
126512,train
103278,train
104097,train
122191,train
106529,train
99816,train
125037,train
83350,train
134083,train
139932,train
140725,train
139299,train
171142,train
122713,train
147871,train
124616,train
135512,train
135061,train
116967,train
125096,train
139316,train
110349,train
130758,train
133154,train
122704,train
120773,train
118902,train
105519,train
145497,train
185501,train
2400,train
142160,train
125039,train
172568,train
121262,train
132217,train
128871,train
86199,train
122189,train
114687,train
130746,train
145481,train
108461,train
171246,train
134579,train
120250,train
76679,train
88073,train
176957,train
130383,train
126055,train
144543,train
151667,train
123178,train
109942,train
129316,train
98954,train
125072,train
83349,train
126026,train
176343,train
124133,train
146446,train
111262,train
130319,train
121740,train
150669,train
100332,train
149744,train
98471,train
135509,train
118794,train
132185,train
100284,train
111847,train
97995,train
139794,train
131696,train
113226,train
111367,train
122262,train
108004,train
128834,train
132691,train
123637,train
124583,train
176005,train
132166,train
146443,train
86195,train
128378,train
101758,train
125547,train
178271,train
131689,train
143598,train
123633,train
118486,train
71907,train
126057,train
140255,train
130771,train
135981,train
161641,train
102769,train
131716,train
120817,train
117505,train
137410,train
134090,train
106988,train
138355,train
119435,train
179699,train
101289,train
173043,train
165469,train
119893,train
87135,train
98042,train
129825,train
120754,train
134564,train
135040,train
126929,train
83326,train
147828,train
131251,train
124566,train
133621,train
128397,train
105988,train
126479,train
131677,train
90291,train
137850,train
102183,train
6680,train
131259,train
137399,train
140260,train
131252,train
194912,train
171139,train
139306,train
135990,train
173977,train
134521,train
119894,train
122244,train
128365,train
166837,train
121268,train
69076,train
49101,train
127453,train
127936,train
174928,train
126007,train
20018,train
130737,train
123196,train
108987,train
126531,train
112789,train
133635,train
118428,train
120845,train
128345,train
120370,train
134571,train
131210,train
146903,train
134121,train
64319,train
141208,train
131754,train
127452,train
133099,train
131684,train
20495,train
141687,train
140264,train
171698,train
106986,train
136933,train
104210,train
153565,train
96094,train
167798,train
134110,train
108514,train
124122,train
136491,train
139787,train
144073,train
127448,train
59021,train
121741,train
168749,train
132652,train
151388,train
125089,train
105514,train
117473,train
117990,train
124614,train
132182,train
103186,train
77153,train
115594,train
99018,train
108988,train
119834,train
130790,train
123177,train
122660,train
123665,train
120315,train
130738,train
88561,train
119368,train
133153,train
122223,train
139310,train
121278,train
77156,train
126468,train
137869,train
124560,train
132177,train
137401,train
124090,train
97992,train
125489,train
111310,train
106945,train
144963,train
125091,train
132653,train
153075,train
124132,train
133151,train
116998,train
74180,train
101377,train
109904,train
126535,train
81903,train
108467,train
101375,train
127454,train
119839,train
112799,train
141690,train
138364,train
137866,train
64793,train
185017,train
121743,train
81899,train
102728,train
124469,train
115581,train
131685,train
130777,train
116109,train
134050,train
174452,train
85206,train
131258,train
114649,train
104228,train
131698,train
136020,train
128840,train
124548,train
137867,train
126462,train
114695,train
115967,train
107505,train
126478,train
117035,train
75715,train
127957,train
83824,train
139305,train
120338,train
127892,train
133575,train
120308,train
116562,train
141698,train
103276,train
118489,train
140250,train
121772,train
104617,train
118460,train
145480,train
124607,train
178381,train
132671,train
127933,train
131704,train
106987,train
126533,train
130267,train
151599,train
134112,train
127466,train
112200,train
107948,train
128407,train
124082,train
105991,train
130302,train
136469,train
151670,train
65269,train
122218,train
49578,train
116564,train
113660,train
134070,train
126016,train
116084,train
131736,train
145946,train
130290,train
119320,train
111848,train
131282,train
135070,train
144067,train
117967,train
123587,train
162616,train
126944,train
137395,train
129324,train
130739,train
137872,train
123646,train
119823,train
104693,train
140271,train
179221,train
151598,train
123192,train
119366,train
142640,train
118467,train
132204,train
184455,train
134527,train
183980,train
131746,train
123173,train
125994,train
131691,train
126552,train
152598,train
88085,train
127881,train
128417,train
146447,train
114156,train
135035,train
139290,train
125562,train
132165,train
139315,train
142643,train
129344,train
118452,train
148522,train
133119,train
130886,train
145016,train
134585,train
119860,train
135510,train
137871,train
163093,train
127891,train
115493,train
116563,train
117950,train
135968,train
152599,train
140207,train
82856,train
124084,train
62359,train
139320,train
129302,train
177433,train
118485,train
112219,train
127941,train
144544,train
118962,train
133617,train
131686,train
132650,train
105993,train
126012,train
130313,train
116453,train
80929,train
125087,train
130750,train
133616,train
120766,train
131212,train
136466,train
84733,train
176344,train
103203,train
121737,train
134526,train
110891,train
125034,train
148521,train
126961,train
118841,train
83324,train
144061,train
105045,train
94153,train
106518,train
85123,train
144523,train
127428,train
139304,train
121681,train
71904,train
130791,train
134104,train
126990,train
122686,train
142648,train
100338,train
127931,train
131248,train
140735,train
138839,train
97520,train
73342,train
131720,train
118934,train
141182,train
18119,train
133628,train
121287,train
140718,train
110417,train
98543,train
129432,train
99948,train
118368,train
68104,train
88550,train
174475,train
120767,train
129818,train
167312,train
121230,train
114644,train
103201,train
164995,train
123166,train
144964,train
137445,train
138350,train
145018,train
171149,train
182080,train
122240,train
124081,train
122632,train
177915,train
130272,train
116966,train
172547,train
131732,train
129907,train
128390,train
116029,train
134610,train
109464,train
98863,train
113741,train
129352,train
127436,train
127937,train
182078,train
121279,train
129377,train
87061,train
125065,train
103621,train
103622,train
126034,train
96134,train
137438,train
125571,train
137408,train
131244,train
108462,train
122213,train
143597,train
153092,train
127920,train
126011,train
144060,train
126060,train
76085,train
153097,train
117032,train
116995,train
99473,train
125088,train
94196,train
135063,train
130265,train
97950,train
144034,train
137389,train
130301,train
172546,train
113167,train
132208,train
145972,train
137877,train
102328,train
125561,train
100759,train
97895,train
120742,train
87598,train
133159,train
139312,train
123643,train
97913,train
126511,train
130303,train
114219,train
129297,train
121729,train
127921,train
122716,train
127024,train
160689,train
123140,train
129796,train
114624,train
123572,train
66217,train
116978,train
82377,train
194911,train
196339,train
115163,train
133644,train
139781,train
132656,train
84647,train
124149,train
141215,train
134097,train
129342,train
130201,train
165471,train
126971,train
173594,train
170675,train
120724,train
145966,train
81425,train
70504,train
136488,train
125546,train
120797,train
125038,train
124116,train
173519,train
127956,train
146904,train
158801,train
121241,train
142173,train
168272,train
126536,train
177805,train
128879,train
131744,train
140739,train
117946,train
99949,train
122246,train
132654,train
138844,train
128867,train
121280,train
130770,train
125509,train
83801,train
118840,train
173999,train
116091,train
123658,train
123198,train
111725,train
145006,train
160216,train
128882,train
119903,train
102658,train
106463,train
125560,train
117019,train
134546,train
145013,train
103144,train
134115,train
112694,train
133157,train
134578,train
98544,train
71808,train
190278,train
124600,train
125077,train
114648,train
70379,train
144535,train
152622,train
136489,train
144536,train
119408,train
142646,train
175870,train
138824,train
127918,train
134586,train
140270,train
136943,train
117020,train
100419,train
135557,train
138370,train
134590,train
98006,train
158802,train
144050,train
131690,train
118416,train
126955,train
197289,train
109430,train
145958,train
123188,train
148024,train
125064,train
135994,train
137861,train
136468,train
128845,train
114693,train
104153,train
137398,train
132688,train
123157,train
120804,train
118933,train
133603,train
124621,train
138829,train
125513,train
131676,train
124556,train
118917,train
134591,train
135083,train
129346,train
135017,train
85244,train
122248,train
144532,train
119861,train
152110,train
176348,train
75611,train
130677,train
150195,train
86653,train
127412,train
132101,train
185495,train
117038,train
126985,train
124126,train
134563,train
134568,train
197290,train
174469,train
129817,train
119437,train
138813,train
145971,train
120779,train
107082,train
108513,train
48627,train
123619,train
131219,train
132175,train
126461,train
86178,train
120322,train
121788,train
145012,train
125514,train
122271,train
86198,train
128827,train
128958,train
133169,train
114610,train
136459,train
161616,train
136015,train
123180,train
95519,train
125480,train
112792,train
126482,train
100761,train
123652,train
135560,train
126972,train
113263,train
143122,train
125583,train
133101,train
138835,train
130781,train
133646,train
152074,train
150670,train
135077,train
140729,train
125055,train
122192,train
126952,train
120330,train
107468,train
95995,train
145963,train
135059,train
132651,train
117483,train
143592,train
126464,train
116048,train
132157,train
107533,train
132643,train
100292,train
107060,train
127942,train
135505,train
128911,train
132627,train
127429,train
142162,train
123672,train
128346,train
134086,train
96613,train
121276,train
106994,train
126498,train
135511,train
144549,train
154989,train
132194,train
162120,train
60463,train
127006,train
127927,train
135116,train
122157,train
174445,train
131692,train
148336,train
134051,train
126495,train
136967,train
126941,train
104150,train
109873,train
123648,train
99020,train
119382,train
122717,train
108840,train
65268,train
128432,train
183979,train
127433,train
117512,train
107418,train
123650,train
127909,train
103709,train
148344,train
149273,train
145492,train
172070,train
131757,train
117966,train
127947,train
124110,train
142170,train
123112,train
150194,train
144074,train
195864,train
162121,train
141685,train
99901,train
102184,train
120344,train
106472,train
130731,train
107981,train
150219,train
179220,train
130282,train
173995,train
127457,train
123639,train
128392,train
108956,train
107030,train
144518,train
120860,train
124585,train
101709,train
135073,train
142645,train
125984,train
123168,train
133649,train
132657,train
130735,train
115106,train
121267,train
120787,train
134581,train
103194,train
133260,train
50528,train
134102,train
115108,train
124601,train
119795,train
110347,train
134092,train
128880,train
135987,train
129347,train
130751,train
172071,train
131697,train
135550,train
126963,train
132151,train
146918,train
134088,train
127899,train
134552,train
124580,train
134601,train
122268,train
122648,train
120798,train
163092,train
123651,train
139292,train
144541,train
134124,train
90901,train
127860,train
121715,train
127888,train
117009,train
131268,train
134558,train
126056,train
131234,train
123190,train
122211,train
196813,train
96569,train
122706,train
128849,train
107991,train
127913,train
127958,train
110380,train
148338,train
127900,train
139783,train
125107,train
121250,train
132626,train
129320,train
125556,train
137892,train
133599,train
130678,train
122691,train
113738,train
146419,train
74155,train
113740,train
94626,train
133632,train
109945,train
133128,train
131153,train
152148,train
127435,train
141216,train
173996,train
106942,train
97912,train
126937,train
127009,train
170648,train
144551,train
145973,train
102327,train
130256,train
96093,train
195941,train
138369,train
112790,train
122226,train
130276,train
126487,train
93204,train
139769,train
135019,train
109432,train
120299,train
121298,train
131682,train
130742,train
136021,train
145950,train
140742,train
66689,train
135516,train
116491,train
117031,train
114650,train
133142,train
137895,train
127408,train
133174,train
154523,train
89496,train
132640,train
132215,train
145023,train
142639,train
146907,train
106585,train
140737,train
116532,train
151671,train
149488,train
119864,train
119434,train
165904,train
125510,train
134566,train
114205,train
164520,train
164042,train
139307,train
139789,train
121754,train
117971,train
140244,train
127906,train
124114,train
123653,train
18116,train
125540,train
101852,train
119855,train
122674,train
137386,train
145493,train
133166,train
134592,train
131253,train
134117,train
105995,train
132191,train
109938,train
132168,train
138840,train
125085,train
141224,train
136024,train
117942,train
138841,train
141219,train
97519,train
142171,train
162092,train
132625,train
121769,train
140249,train
136487,train
143590,train
131225,train
96095,train
117515,train
128413,train
112208,train
135542,train
125989,train
140740,train
126977,train
72380,train
122266,train
130717,train
121294,train
120723,train
130759,train
121693,train
120806,train
67171,train
128865,train
134091,train
122737,train
127894,train
109907,train
118423,train
71918,train
122702,train
137891,train
127483,train
116055,train
132649,train
122693,train
93679,train
154047,train
97566,train
75229,train
122665,train
124109,train
126965,train
133163,train
99494,train
101853,train
119904,train
135042,train
131723,train
120267,train
136486,train
139301,train
135001,train
131703,train
121292,train
128393,train
150224,train
87597,train
100901,train
130316,train
121272,train
109941,train
144995,train
132693,train
128870,train
127870,train
136963,train
151668,train
118942,train
71909,train
118453,train
135092,train
88549,train
141212,train
121797,train
136911,train
116584,train
125415,train
145024,train
127460,train
159267,train
107417,train
126960,train
139788,train
75711,train
176959,train
125567,train
131708,train
92740,train
133144,train
141903,train
129821,train
212043,train
167799,train
121766,train
129828,train
105513,train
139782,train
143118,train
144527,train
126510,train
121751,train
72865,train
135549,train
145014,train
135036,train
114680,train
125515,train
128406,train
88009,train
106998,train
126465,train
118490,train
135651,train
88532,train
122229,train
135514,train
90759,train
145503,train
146433,train
124567,train
124598,train
134587,train
146442,train
121256,train
65261,train
140734,train
115571,train
136942,train
144070,train
126520,train
132174,train
133634,train
85115,train
101719,train
127930,train
135979,train
98480,train
124635,train
130262,train
134567,train
117978,train
114154,train
131679,train
98033,train
141902,train
174032,train
135521,train
116890,train
122217,train
132195,train
134105,train
113267,train
69548,train
124565,train
144546,train
115156,train
126508,train
116504,train
195863,train
125009,train
103187,train
121240,train
127883,train
131694,train
107473,train
122190,train
80475,train
135071,train
133168,train
172650,train
126976,train
116090,train
123218,train
135969,train
136493,train
130736,train
124544,train
115155,train
138814,train
121719,train
134103,train
150236,train
107421,train
133120,train
126513,train
177918,train
75234,train
128429,train
134611,train
123149,train
132231,train
111239,train
129340,train
132205,train
180175,train
19068,train
141194,train
74764,train
126964,train
115120,train
127421,train
130755,train
115648,train
96611,train
121273,train
136960,train
100291,train
178272,train
113743,train
126484,train
116560,train
125890,train
194433,train
135021,train
94091,train
123191,train
103277,train
132216,train
126962,train
130744,train
137860,train
127416,train
93678,train
89025,train
110416,train
93240,train
135507,train
126501,train
136460,train
144062,train
112797,train
125059,train
120771,train
127901,train
121717,train
128841,train
130752,train
115510,train
196811,train
67629,train
137912,train
128888,train
140268,train
117451,train
17644,train
115554,train
125779,train
114097,train
143124,train
102235,train
138833,train
98387,train
129827,train
122247,train
123635,train
180176,train
83319,train
136012,train
100896,train
6205,train
98481,train
131231,train
141207,train
128335,train
133161,train
131707,train
127886,train
126042,train
133637,train
135034,train
129819,train
122621,train
103674,train
153585,train
84648,train
122738,train
119387,train
144042,train
6685,train
127938,train
108512,train
93244,train
145019,train
122238,train
99389,train
129800,train
70979,train
130244,train
74656,train
71926,train
130294,train
139730,train
171221,train
120309,train
133124,train
144048,train
129829,train
126014,train
72383,train
134599,train
127893,train
128366,train
145496,train
128836,train
135002,train
220137,train
133176,train
179674,train
128367,train
133619,train
135503,train
108885,train
135496,train
69056,train
119909,train
130794,train
106108,train
130279,train
153511,train
145499,train
116044,train
132196,train
145482,train
125498,train
132676,train
126043,train
83802,train
113235,train
135971,train
124569,train
131717,train
114689,train
140248,train
130263,train
132218,train
124622,train
136457,train
145490,train
124141,train
130792,train
147379,train
122758,train
87062,train
127010,train
65267,train
110348,train
126486,train
119402,train
98992,train
105994,train
174920,train
133595,train
138361,train
102803,train
139745,train
153986,train
133622,train
196417,train
149928,train
128851,train
132647,train
130754,train
126984,train
143125,train
121239,train
134594,train
131254,train
132178,train
82843,train
111241,train
119824,train
102714,train
150223,train
116530,train
116085,train
98004,train
134547,train
124610,train
180148,train
128850,train
145959,train
96469,train
135066,train
126038,train
118928,train
106946,train
103145,train
139303,train
133642,train
120318,train
134584,train
212044,train
127481,train
175530,train
114214,train
135494,train
128395,train
132167,train
129815,train
124167,train
123632,train
135493,train
138340,train
66214,train
138345,train
18118,train
129433,train
124613,train
117470,train
126039,train
132690,train
119863,train
115988,train
130772,train
136964,train
141221,train
111721,train
124584,train
132684,train
145021,train
116441,train
131224,train
135543,train
116997,train
132162,train
133574,train
110311,train
133167,train
109465,train
142647,train
135537,train
194913,train
115986,train
116533,train
131710,train
134569,train
121716,train
101282,train
135522,train
144047,train
88072,train
117517,train
129802,train
121299,train
104211,train
122724,train
117926,train
130274,train
136471,train
105996,train
122666,train
118357,train
108936,train
100330,train
136485,train
136010,train
129362,train
137917,train
132164,train
126015,train
140262,train
121321,train
128404,train
90436,train
124590,train
128868,train
106471,train
130271,train
138349,train
99493,train
118935,train
140719,train
105179,train
132666,train
145487,train
145483,train
133639,train
120793,train
125581,train
133171,train
146922,train
179223,train
135018,train
121739,train
132154,train
132180,train
138826,train
129341,train
127904,train
125060,train
145020,train
129789,train
163094,train
139300,train
120361,train
131756,train
162595,train
164994,train
126040,train
140263,train
100344,train
116524,train
144526,train
120816,train
122194,train
24790,train
117471,train
117494,train
152615,train
123638,train
124611,train
28593,train
123671,train
132214,train
76086,train
122689,train
131215,train
196338,train
133627,train
133146,train
125545,train
122687,train
122735,train
128009,train
105528,train
129296,train
116056,train
112315,train
75238,train
2875,train
140251,train
115170,train
135559,train
125070,train
126945,train
127928,train
118892,train
124581,train
161165,train
51478,train
173976,train
127922,train
133139,train
114554,train
145967,train
121796,train
139786,train
132161,train
125084,train
125066,train
112691,train
127462,train
118910,train
144537,train
122228,train
122694,train
114083,train
131701,train
133141,train
129850,train
134595,train
179673,train
117040,train
99470,train
161166,train
110313,train
99810,train
89971,train
164043,train
74765,train
129301,train
134557,train
120768,train
129349,train
136923,train
95989,train
131245,train
87060,train
137404,train
126886,train
88011,train
110418,train
195386,train
86192,train
161636,train
100892,train
129300,train
124603_flip1,train
138354_flip1,train
83818_flip1,train
140406_flip1,train
129327_flip1,train
125550_flip1,train
128394_flip1,train
91232_flip1,train
145491_flip1,train
132672_flip1,train
133172_flip1,train
122193_flip1,train
125090_flip1,train
137870_flip1,train
139792_flip1,train
145495_flip1,train
123615_flip1,train
101854_flip1,train
114216_flip1,train
145484_flip1,train
135027_flip1,train
110381_flip1,train
83323_flip1,train
69064_flip1,train
114174_flip1,train
124627_flip1,train
99900_flip1,train
102770_flip1,train
121868_flip1,train
120331_flip1,train
98521_flip1,train
108478_flip1,train
144545_flip1,train
173997_flip1,train
160691_flip1,train
98516_flip1,train
121748_flip1,train
136014_flip1,train
75228_flip1,train
134096_flip1,train
103676_flip1,train
124615_flip1,train
114212_flip1,train
99817_flip1,train
134060_flip1,train
82374_flip1,train
98388_flip1,train
125056_flip1,train
153987_flip1,train
115570_flip1,train
78095_flip1,train
145685_flip1,train
134076_flip1,train
129376_flip1,train
114632_flip1,train
185018_flip1,train
127459_flip1,train
124608_flip1,train
102192_flip1,train
124559_flip1,train
156803_flip1,train
128368_flip1,train
128352_flip1,train
114173_flip1,train
126551_flip1,train
115550_flip1,train
126496_flip1,train
119841_flip1,train
20968_flip1,train
121277_flip1,train
115638_flip1,train
97418_flip1,train
129345_flip1,train
180147_flip1,train
121768_flip1,train
113622_flip1,train
131206_flip1,train
86671_flip1,train
120801_flip1,train
17166_flip1,train
124108_flip1,train
135989_flip1,train
139767_flip1,train
113731_flip1,train
128409_flip1,train
130250_flip1,train
89440_flip1,train
128373_flip1,train
173144_flip1,train
152586_flip1,train
140720_flip1,train
126940_flip1,train
99811_flip1,train
137914_flip1,train
142650_flip1,train
71446_flip1,train
117506_flip1,train
119885_flip1,train
145468_flip1,train
113739_flip1,train
126490_flip1,train
117042_flip1,train
170174_flip1,train
18115_flip1,train
120763_flip1,train
111720_flip1,train
135519_flip1,train
134589_flip1,train
130254_flip1,train
99335_flip1,train
115107_flip1,train
111726_flip1,train
110788_flip1,train
117533_flip1,train
125992_flip1,train
125532_flip1,train
122667_flip1,train
126003_flip1,train
131255_flip1,train
100423_flip1,train
136033_flip1,train
134122_flip1,train
113679_flip1,train
105521_flip1,train
132198_flip1,train
119838_flip1,train
85590_flip1,train
133594_flip1,train
114113_flip1,train
113274_flip1,train
71908_flip1,train
126523_flip1,train
132618_flip1,train
51004_flip1,train
129777_flip1,train
143594_flip1,train
134093_flip1,train
126485_flip1,train
88010_flip1,train
134118_flip1,train
132689_flip1,train
136941_flip1,train
122698_flip1,train
127420_flip1,train
128376_flip1,train
129816_flip1,train
135977_flip1,train
135045_flip1,train
109943_flip1,train
127418_flip1,train
51477_flip1,train
122620_flip1,train
20019_flip1,train
133620_flip1,train
117940_flip1,train
130768_flip1,train
195389_flip1,train
153568_flip1,train
159667_flip1,train
118844_flip1,train
94562_flip1,train
131675_flip1,train
128379_flip1,train
99899_flip1,train
120292_flip1,train
139293_flip1,train
99474_flip1,train
120289_flip1,train
130273_flip1,train
113268_flip1,train
144077_flip1,train
145969_flip1,train
80474_flip1,train
153094_flip1,train
117475_flip1,train
131257_flip1,train
148813_flip1,train
121255_flip1,train
121217_flip1,train
135476_flip1,train
147397_flip1,train
131267_flip1,train
93243_flip1,train
135088_flip1,train
131709_flip1,train
132673_flip1,train
134562_flip1,train
137882_flip1,train
101244_flip1,train
20969_flip1,train
129328_flip1,train
125582_flip1,train
126467_flip1,train
125074_flip1,train
84769_flip1,train
143116_flip1,train
174094_flip1,train
145947_flip1,train
133140_flip1,train
121787_flip1,train
117037_flip1,train
135089_flip1,train
103202_flip1,train
135062_flip1,train
123182_flip1,train
148798_flip1,train
139308_flip1,train
125499_flip1,train
131724_flip1,train
123164_flip1,train
124140_flip1,train
121738_flip1,train
73341_flip1,train
135996_flip1,train
64794_flip1,train
132631_flip1,train
127455_flip1,train
179700_flip1,train
96943_flip1,train
118418_flip1,train
135980_flip1,train
117006_flip1,train
142651_flip1,train
114630_flip1,train
124135_flip1,train
108990_flip1,train
212989_flip1,train
166379_flip1,train
134553_flip1,train
132677_flip1,train
146902_flip1,train
138827_flip1,train
132644_flip1,train
131705_flip1,train
114681_flip1,train
152147_flip1,train
117503_flip1,train
130789_flip1,train
126959_flip1,train
76188_flip1,train
142649_flip1,train
129317_flip1,train
116523_flip1,train
135552_flip1,train
137407_flip1,train
123162_flip1,train
136934_flip1,train
80949_flip1,train
133127_flip1,train
88051_flip1,train
17643_flip1,train
142165_flip1,train
132163_flip1,train
97896_flip1,train
142168_flip1,train
118466_flip1,train
138348_flip1,train
125564_flip1,train
133593_flip1,train
122683_flip1,train
182079_flip1,train
119383_flip1,train
113608_flip1,train
139790_flip1,train
94093_flip1,train
116999_flip1,train
111846_flip1,train
105039_flip1,train
120744_flip1,train
138838_flip1,train
121253_flip1,train
120844_flip1,train
130382_flip1,train
112322_flip1,train
134544_flip1,train
136034_flip1,train
93241_flip1,train
147870_flip1,train
144542_flip1,train
134565_flip1,train
135023_flip1,train
182555_flip1,train
136009_flip1,train
121249_flip1,train
128369_flip1,train
122222_flip1,train
49103_flip1,train
144539_flip1,train
80453_flip1,train
106043_flip1,train
127482_flip1,train
135067_flip1,train
161612_flip1,train
73682_flip1,train
123634_flip1,train
124561_flip1,train
87534_flip1,train
99950_flip1,train
139289_flip1,train
185019_flip1,train
