,set
123204,train
128366,train
93206,train
163569,train
123613,train
131752,train
135087,train
121269,train
152108,train
120858,train
136469,train
135509,train
178280,train
106519,train
122657,train
126983,train
195942,train
145000,train
115645,train
114068,train
86624,train
151663,train
120814,train
98909,train
107463,train
124093,train
136016,train
147871,train
84301,train
118419,train
143603,train
95146,train
80951,train
114696,train
102193,train
116541,train
125076,train
135069,train
72761,train
99475,train
99474,train
126930,train
142175,train
129330,train
113725,train
19541,train
146152,train
135045,train
133123,train
125990,train
151196,train
86192,train
145500,train
120812,train
25740,train
190279,train
113223,train
106112,train
134165,train
129819,train
120809,train
108886,train
125042,train
122693,train
119862,train
96092,train
134113,train
144041,train
138821,train
141189,train
82866,train
127400,train
134058,train
125513,train
108991,train
134133,train
127452,train
132178,train
114166,train
151662,train
130801,train
117406,train
145479,train
143574,train
112194,train
95038,train
27640,train
119831,train
112253,train
135589,train
83694,train
127010,train
129786,train
117490,train
89973,train
119400,train
169223,train
120843,train
142173,train
141194,train
112730,train
108481,train
122660,train
88074,train
83345,train
99869,train
116598,train
66695,train
127937,train
124151,train
123144,train
132638,train
113724,train
117962,train
152615,train
127879,train
136508,train
126020,train
119412,train
102707,train
122695,train
145676,train
124615,train
139284,train
123157,train
131747,train
73234,train
81424,train
140739,train
141699,train
121751,train
176852,train
69073,train
100900,train
151654,train
127882,train
99811,train
131217,train
181130,train
117001,train
105160,train
100338,train
108413,train
101743,train
120807,train
102184,train
117519,train
98476,train
122686,train
95989,train
86149,train
134517,train
136025,train
103186,train
145951,train
118010,train
141224,train
128387,train
132703,train
129795,train
99809,train
196341,train
143126,train
144079,train
134546,train
82398,train
114096,train
126551,train
95142,train
172647,train
134097,train
130289,train
123219,train
143109,train
135557,train
126484,train
117403,train
111303,train
123135,train
139310,train
115648,train
123136,train
136425,train
116554,train
132688,train
127007,train
149269,train
121741,train
129847,train
102803,train
95145,train
144736,train
173521,train
85724,train
132164,train
79050,train
104231,train
142151,train
137893,train
120343,train
169698,train
133649,train
129384,train
134595,train
125107,train
120288,train
128385,train
82383,train
138829,train
134114,train
142619,train
164992,train
114065,train
121738,train
132231,train
198239,train
86490,train
99389,train
100762,train
132211,train
133568,train
124579,train
117956,train
119434,train
103676,train
146900,train
136034,train
135118,train
139321,train
70503,train
142141,train
142633,train
105638,train
123670,train
122664,train
85725,train
123217,train
78575,train
139306,train
117522,train
122192,train
119847,train
118963,train
141200,train
102805,train
115541,train
138340,train
130290,train
133143,train
119416,train
142608,train
135008,train
87124,train
149267,train
70979,train
126490,train
141205,train
153570,train
120781,train
127440,train
100767,train
120364,train
124606,train
154525,train
120338,train
94194,train
125085,train
147842,train
20017,train
131741,train
95103,train
136455,train
72402,train
70970,train
195860,train
116458,train
130301,train
128377,train
118486,train
104685,train
123618,train
117969,train
28594,train
143564,train
107991,train
124110,train
96469,train
100423,train
129805,train
74184,train
127410,train
167326,train
118355,train
118936,train
128361,train
130291,train
171598,train
143584,train
151158,train
171141,train
122207,train
84293,train
86673,train
118452,train
138845,train
104629,train
145015,train
131205,train
105637,train
140245,train
124099,train
82850,train
20971,train
26690,train
109407,train
131673,train
87615,train
101853,train
108004,train
136448,train
196337,train
123185,train
134556,train
83805,train
122189,train
196418,train
124152,train
176349,train
134087,train
135549,train
133598,train
126494,train
141216,train
122222,train
107534,train
18119,train
132628,train
180653,train
103236,train
116028,train
86182,train
102727,train
133633,train
83810,train
118446,train
133153,train
114695,train
83222,train
126959,train
76678,train
153087,train
133161,train
132172,train
120330,train
126934,train
132662,train
127443,train
130748,train
125974,train
117494,train
135559,train
133145,train
27641,train
129789,train
85244,train
144038,train
127433,train
141188,train
118902,train
122221,train
104618,train
117466,train
126008,train
121265,train
128334,train
147377,train
147841,train
134515,train
118425,train
145023,train
60988,train
115636,train
95516,train
178279,train
125109,train
123691,train
115642,train
124107,train
121313,train
122260,train
125067,train
101236,train
115621,train
106583,train
127875,train
108368,train
125489,train
145470,train
123660,train
104573,train
116069,train
146901,train
93721,train
130269,train
137883,train
142162,train
87098,train
122210,train
107890,train
144512,train
115152,train
140722,train
145493,train
126529,train
116565,train
106587,train
154518,train
103745,train
121735,train
173520,train
87133,train
20495,train
133647,train
86198,train
73680,train
124104,train
94562,train
143087,train
18117,train
111304,train
153569,train
128899,train
125102,train
133607,train
123156,train
182079,train
103196,train
120360,train
134068,train
174447,train
129850,train
77513,train
120847,train
141187,train
126936,train
139782,train
133115,train
164518,train
134110,train
184927,train
105158,train
123192,train
136021,train
136914,train
134559,train
127909,train
126445,train
127898,train
133173,train
110354,train
134083,train
108039,train
125037,train
97524,train
111375,train
125564,train
105612,train
128850,train
132624,train
118964,train
154046,train
138342,train
139287,train
164519,train
129364,train
118466,train
82380,train
119911,train
108420,train
120309,train
127002,train
109835,train
116089,train
131245,train
133105,train
115505,train
107458,train
94192,train
139776,train
130302,train
109884,train
102669,train
118481,train
82397,train
144014,train
71915,train
96940,train
118959,train
143108,train
133093,train
126525,train
93136,train
122737,train
195386,train
97418,train
178275,train
130779,train
128400,train
139307,train
194435,train
133117,train
86623,train
81425,train
123609,train
127936,train
20493,train
85245,train
134569,train
70502,train
107459,train
126534,train
87599,train
119841,train
120806,train
128876,train
130744,train
142634,train
88013,train
139283,train
51003,train
125982,train
104186,train
128349,train
126530,train
116933,train
84283,train
99861,train
117517,train
134563,train
99864,train
120327,train
136035,train
150227,train
52902,train
127949,train
197766,train
134590,train
119820,train
65742,train
100344,train
130885,train
122696,train
98438,train
133154,train
114167,train
132226,train
178749,train
124600,train
129382,train
145955,train
107471,train
101849,train
123200,train
123650,train
86180,train
129826,train
113271,train
124634,train
68598,train
51478,train
81902,train
138390,train
119886,train
96098,train
116992,train
88089,train
118474,train
97962,train
135959,train
140728,train
136454,train
154995,train
113623,train
125600,train
122234,train
129318,train
152584,train
142614,train
143118,train
138353,train
126488,train
136496,train
126459,train
135068,train
105162,train
149268,train
99476,train
125560,train
148346,train
131685,train
116583,train
83697,train
87602,train
102328,train
105133,train
140234,train
100849,train
134580,train
115011,train
118477,train
105570,train
135057,train
179698,train
143111,train
116577,train
110828,train
143097,train
117965,train
134117,train
136466,train
124114,train
178755,train
152142,train
114062,train
135089,train
99388,train
143539,train
135088,train
101707,train
108880,train
139309,train
153572,train
27165,train
152126,train
117057,train
130773,train
96567,train
159744,train
125108,train
103711,train
113116,train
129848,train
123663,train
127412,train
141693,train
133638,train
70977,train
148540,train
133098,train
124144,train
100806,train
126919,train
173997,train
133113,train
122691,train
19069,train
109432,train
159269,train
119419,train
137439,train
107990,train
68599,train
121719,train
120817,train
121753,train
131755,train
127953,train
144517,train
129831,train
134571,train
143082,train
98913,train
133594,train
125093,train
124165,train
104100,train
95622,train
131735,train
106988,train
95041,train
114197,train
88086,train
121322,train
133604,train
107467,train
127917,train
141663,train
100377,train
125519,train
137443,train
118898,train
117501,train
18595,train
119421,train
133593,train
120319,train
112661,train
175871,train
124156,train
132657,train
140714,train
129792,train
147846,train
98860,train
144541,train
144543,train
126076,train
83349,train
137910,train
82855,train
142628,train
110827,train
180173,train
124620,train
114157,train
174446,train
104663,train
132664,train
134553,train
144049,train
108003,train
135976,train
134545,train
135993,train
176822,train
165947,train
146433,train
130316,train
84287,train
97994,train
84296,train
126517,train
127891,train
128836,train
147099,train
127446,train
82872,train
178753,train
121797,train
96093,train
122227,train
129352,train
132681,train
88552,train
105639,train
115032,train
130778,train
115620,train
145020,train
81915,train
122199,train
144527,train
82743,train
146438,train
107058,train
134591,train
122225,train
134059,train
134139,train
135500,train
128363,train
84760,train
99380,train
152622,train
135550,train
135026,train
84288,train
139318,train
115106,train
118001,train
124153,train
101709,train
83339,train
117044,train
139758,train
89008,train
125064,train
117529,train
107940,train
82390,train
130275,train
135054,train
74154,train
105609,train
142157,train
88958,train
87139,train
162118,train
101761,train
103143,train
116059,train
83324,train
139308,train
121271,train
143094,train
72759,train
103201,train
143113,train
86179,train
95147,train
117968,train
121270,train
196812,train
124591,train
124593,train
134126,train
136033,train
112668,train
133146,train
127897,train
118962,train
21444,train
109430,train
141695,train
144488,train
118912,train
51953,train
126528,train
94565,train
130329,train
115509,train
89024,train
128336,train
66697,train
109358,train
134529,train
85112,train
131222,train
164042,train
126043,train
83333,train
99872,train
175045,train
174920,train
84773,train
104661,train
137398,train
119373,train
103678,train
118901,train
123655,train
102237,train
85227,train
131247,train
136423,train
139794,train
105573,train
119365,train
87132,train
104143,train
102324,train
132170,train
129354,train
178273,train
144048,train
161167,train
118961,train
135505,train
120314,train
106559,train
87142,train
105613,train
138359,train
104627,train
105572,train
212995,train
100817,train
117502,train
95515,train
147844,train
87128,train
80953,train
131699,train
99337,train
105991,train
211091,train
170177,train
126977,train
119410,train
84751,train
130252,train
126464,train
138368,train
118910,train
102325,train
126996,train
95990,train
132154,train
121766,train
82858,train
135084,train
106943,train
107943,train
117478,train
119852,train
102255,train
125521,train
148539,train
139315,train
112670,train
118941,train
88524,train
98950,train
116576,train
170643,train
140268,train
126926,train
101293,train
132181,train
136039,train
132176,train
117007,train
82379,train
101295,train
174921,train
107469,train
115538,train
132702,train
124611,train
130726,train
139789,train
128422,train
130782,train
131262,train
136506,train
154517,train
177773,train
106588,train
130300,train
100808,train
133664,train
128843,train
130326,train
120344,train
128409,train
151199,train
98912,train
124628,train
143116,train
113680,train
123158,train
132671,train
126998,train
122233,train
83822,train
131705,train
175044,train
127384,train
136473,train
70496,train
122671,train
125555,train
131251,train
117071,train
143088,train
146151,train
211094,train
173046,train
121279,train
131201,train
126441,train
141686,train
106083,train
94198,train
77989,train
124635,train
118455,train
150696,train
90425,train
165945,train
122251,train
77990,train
98914,train
108409,train
125058,train
167796,train
147595,train
130306,train
97998,train
108461,train
109840,train
121260,train
145675,train
126518,train
173125,train
71454,train
130259,train
87576,train
129320,train
88078,train
49102,train
86670,train
135471,train
128860,train
133096,train
98911,train
134574,train
131692,train
97529,train
71441,train
172651,train
121248,train
97046,train
83823,train
140744,train
117483,train
125508,train
137911,train
138830,train
120346,train
128833,train
131745,train
128434,train
148545,train
140710,train
134053,train
131675,train
149745,train
142635,train
110831,train
93612,train
135552,train
195390,train
145009,train
136940,train
130330,train
130268,train
128855,train
128851,train
116568,train
133095,train
128906,train
173994,train
143568,train
84646,train
137420,train
163094,train
124629,train
138352,train
83812,train
145463,train
108459,train
168746,train
116571,train
125077,train
115160,train
95580,train
122746,train
75728,train
84637,train
177298,train
142611,train
118488,train
137390,train
145486,train
129367,train
119391,train
116098,train
143562,train
115614,train
111298,train
140742,train
102186,train
135473,train
140249,train
126995,train
132225,train
123132,train
124549,train
119357,train
102670,train
123188,train
103199,train
86187,train
126075,train
138360,train
133174,train
126056,train
143588,train
130260,train
173967,train
114205,train
128380,train
88087,train
114642,train
106999,train
83824,train
95178,train
74155,train
147369,train
149275,train
76187,train
121334,train
103187,train
134523,train
127429,train
52426,train
128908,train
102247,train
127873,train
144067,train
153571,train
84285,train
108460,train
116067,train
130742,train
101284,train
120805,train
80478,train
120268,train
117521,train
118444,train
85723,train
136943,train
121285,train
116597,train
145473,train
134613,train
102192,train
132311,train
136032,train
124560,train
142150,train
134104,train
99386,train
100812,train
134051,train
130797,train
171600,train
136963,train
141678,train
131216,train
122723,train
133097,train
142158,train
27645,train
135042,train
140270,train
133135,train
125072,train
123196,train
82862,train
125981,train
142152,train
120802,train
116561,train
131248,train
146429,train
134639,train
134086,train
140711,train
142135,train
133662,train
164043,train
142607,train
97053,train
140719,train
134041,train
135996,train
139291,train
136022,train
120835,train
119887,train
127900,train
127930,train
126992,train
130286,train
125545,train
136507,train
131255,train
137395,train
125082,train
103200,train
105047,train
82374,train
169218,train
211569,train
117006,train
141217,train
132215,train
116107,train
132209,train
115031,train
134558,train
126533,train
144072,train
145478,train
194990,train
103659,train
101800,train
87616,train
128384,train
154043,train
106562,train
136459,train
148345,train
147119,train
162593,train
127441,train
113592,train
103709,train
145468,train
128424,train
93140,train
77514,train
141183,train
143093,train
136962,train
119834,train
122215,train
114684,train
195943,train
118476,train
73232,train
212042,train
134588,train
137410,train
96528,train
102253,train
97086,train
106046,train
142649,train
102249,train
118442,train
134069,train
131282,train
114210,train
109837,train
101772,train
120289,train
124127,train
107513,train
142623,train
136964,train
136487,train
138346,train
137404,train
102804,train
130766,train
109465,train
109375,train
179704,train
123674,train
114672,train
102710,train
74659,train
7156,train
102183,train
123140,train
126951,train
135059,train
129338,train
88564,train
17645,train
130760,train
125110,train
139786,train
106520,train
17169,train
106044,train
115980,train
112674,train
94199,train
118956,train
136026,train
122672,train
135066,train
122732,train
79999,train
65740,train
178746,train
162120,train
96944,train
110837,train
101285,train
135986,train
101233,train
85121,train
102323,train
133106,train
195387,train
115539,train
114534,train
119846,train
108516,train
131707,train
100426,train
116519,train
117531,train
90448,train
134099,train
146426,train
106985,train
125071,train
184540,train
128896,train
71910,train
127874,train
137878,train
82859,train
133579,train
147848,train
127888,train
83801,train
136515,train
133166,train
115108,train
122231,train
110825,train
116570,train
97517,train
145489,train
178747,train
115627,train
140236,train
181605,train
152145,train
100336,train
126446,train
118928,train
84776,train
130303,train
89974,train
98918,train
143565,train
115105,train
129849,train
136947,train
131218,train
108841,train
132646,train
118423,train
152128,train
106086,train
98478,train
128878,train
124571,train
139299,train
130767,train
130739,train
115978,train
126943,train
172176,train
120293,train
142165,train
115107,train
145481,train
143587,train
91779,train
100349,train
165469,train
179699,train
138392,train
135984,train
117043,train
125553,train
104566,train
123632,train
163568,train
126019,train
116584,train
180652,train
119409,train
123614,train
114538,train
197841,train
113691,train
128890,train
116522,train
131278,train
112669,train
128834,train
73710,train
124566,train
175399,train
109365,train
73341,train
74661,train
52903,train
170644,train
99394,train
123180,train
127881,train
119891,train
133601,train
102708,train
130272,train
106998,train
76561,train
132622,train
125081,train
127398,train
144047,train
126990,train
98440,train
110789,train
125061,train
107944,train
102235,train
135558,train
162144,train
182080,train
82377,train
134095,train
140239,train
129799,train
87131,train
76086,train
118478,train
103185,train
108882,train
71443,train
114589,train
99379,train
141694,train
121267,train
103614,train
125995,train
127938,train
83350,train
126924,train
135004,train
116580,train
103182,train
125515,train
129788,train
128417,train
152147,train
85720,train
131728,train
124089,train
145010,train
131680,train
126973,train
137440,train
124157,train
116556,train
138822,train
100333,train
117535,train
118907,train
126974,train
147843,train
102709,train
72860,train
127945,train
132659,train
83216,train
84165,train
132152,train
109890,train
142622,train
130271,train
103663,train
84166,train
111299,train
126002,train
146920,train
172570,train
120370,train
145674,train
138334,train
169695,train
145964,train
121771,train
127411,train
107416,train
135564,train
164046,train
80949,train
146420,train
142620,train
79051,train
129282,train
120823,train
119431,train
116569,train
140708,train
168745,train
136936,train
161642,train
128845,train
132637,train
87575,train
104093,train
137434,train
119378,train
121292,train
137436,train
114629,train
140741,train
126024,train
120798,train
118938,train
141662,train
140269,train
118953,train
118437,train
73711,train
130747,train
117470,train
124624,train
143123,train
82849,train
136961,train
141219,train
113115,train
83827,train
20021,train
101768,train
104182,train
103667,train
130740,train
132627,train
141185,train
130755,train
127910,train
126471,train
172070,train
113135,train
128391,train
121758,train
127469,train
119888,train
104134,train
130762,train
119375,train
121287,train
178278,train
168748,train
134605,train
100340,train
83325,train
176853,train
87135,train
114690,train
82385,train
163571,train
85713,train
131261,train
82856,train
141666,train
118004,train
83803,train
117505,train
87127,train
107470,train
154040,train
131253,train
144042,train
128862,train
132663,train
118891,train
95992,train
85229,train
106512,train
134528,train
144996,train
99391,train
71456,train
121300,train
144057,train
53846,train
20496,train
103756,train
97518,train
102246,train
107932,train
85700,train
144523,train
114221,train
133626,train
147866,train
125566,train
150219,train
106564,train
104686,train
123658,train
124637,train
139759,train
125540,train
126522,train
161615,train
103755,train
147368,train
126949,train
126483,train
143600,train
130315,train
128372,train
123148,train
135538,train
125541,train
125510,train
115619,train
86197,train
107472,train
115625,train
128403,train
128365,train
21443,train
120792,train
144035,train
138865,train
130283,train
84280,train
138839,train
119397,train
133592,train
85226,train
123205,train
114590,train
111305,train
123683,train
151190,train
85243,train
123145,train
120385,train
143110,train
86668,train
137383,train
129843,train
119835,train
140749,train
121724,train
117947,train
78464,train
107419,train
116567,train
131264,train
76085,train
106047,train
127413,train
132187,train
128889,train
125571,train
144542,train
131751,train
162617,train
126940,train
161614,train
162119,train
114206,train
114543,train
88488,train
121798,train
143114,train
126489,train
131691,train
153100,train
118439,train
128420,train
82372,train
120306,train
131700,train
136472,train
123638,train
116585,train
177803,train
164997,train
122229,train
146926,train
147393,train
103192,train
135081,train
127944,train
172545,train
134998,train
136928,train
138370,train
133142,train
101245,train
92254,train
148066,train
144545,train
106041,train
134640,train
134551,train
145003,train
126057,train
131234,train
114066,train
94151,train
117005,train
102327,train
63846,train
144055,train
83814,train
85710,train
122195,train
75613,train
113225,train
143601,train
131709,train
93676,train
108418,train
111784,train
135048,train
82857,train
101289,train
136464,train
89001,train
144012,train
119850,train
125565,train
101767,train
127415,train
145472,train
101378,train
98910,train
141667,train
137408,train
116457,train
144534,train
136898,train
124135,train
133121,train
135565,train
132223,train
126455,train
131252,train
133176,train
75138,train
116080,train
151195,train
145503,train
131739,train
128868,train
144535,train
144039,train
123138,train
125522,train
97050,train
123622,train
105097,train
139304,train
125997,train
144990,train
139298,train
114697,train
84294,train
21445,train
87600,train
115628,train
119368,train
131206,train
145002,train
114203,train
128835,train
134533,train
112197,train
142639,train
151197,train
135039,train
165472,train
143558,train
70969,train
115570,train
196811,train
83215,train
84640,train
101801,train
172569,train
133654,train
116123,train
106107,train
128347,train
76188,train
83332,train
122219,train
97895,train
169222,train
120349,train
108002,train
85703,train
117030,train
133156,train
116573,train
151176,train
137384,train
137858,train
173972,train
110356,train
84645,train
142650,train
100810,train
92326,train
123608,train
102232,train
138813,train
126968,train
131360,train
177800,train
93205,train
143576,train
18115,train
148324,train
135561,train
134530,train
98903,train
119842,train
132233,train
117991,train
114154,train
124550,train
110839,train
101718,train
98442,train
107948,train
194991,train
195863,train
147398,train
173975,train
98907,train
125068,train
142645,train
134525,train
106986,train
144528,train
107464,train
128880,train
117961,train
124578,train
115983,train
125509,train
81907,train
131209,train
95579,train
131263,train
116070,train
129341,train
146925,train
93277,train
129801,train
86177,train
108371,train
168270,train
128375,train
138387,train
115053,train
143105,train
20020,train
135503,train
146450,train
145687,train
141223,train
146918,train
136449,train
105523,train
135547,train
118451,train
25743,train
134615,train
125507,train
122669,train
72758,train
121768,train
148069,train
132653,train
117526,train
94156,train
106585,train
117976,train
136422,train
144986,train
134121,train
138357,train
117998,train
107465,train
131284,train
131223,train
137401,train
128837,train
73708,train
119396,train
144511,train
106558,train
119860,train
125539,train
126012,train
140736,train
167795,train
108406,train
110832,train
135467,train
134579,train
132670,train
141675,train
127901,train
27167,train
119371,train
83799,train
145946,train
211570,train
133111,train
117037,train
124622,train
132168,train
132683,train
128416,train
169693,train
73204,train
87538,train
100293,train
121770,train
94628,train
87613,train
112694,train
104210,train
121242,train
123146,train
102730,train
129837,train
101855,train
123694,train
107040,train
110790,train
124580,train
101242,train
132696,train
116525,train
118007,train
143575,train
123215,train
129343,train
124572,train
118889,train
120811,train
145005,train
19067,train
196813,train
120269,train
96946,train
64795,train
126041,train
146448,train
126468,train
129375,train
133582,train
103195,train
152144,train
83826,train
120822,train
101850,train
131835,train
134583,train
128346,train
135543,train
113147,train
126925,train
139785,train
124125,train
87612,train
133107,train
94563,train
134164,train
127450,train
87614,train
88088,train
125530,train
116543,train
99468,train
99393,train
135063,train
125973,train
118952,train
135484,train
143583,train
129378,train
118919,train
174451,train
104187,train
143585,train
82389,train
128373,train
140244,train
83217,train
98919,train
119417,train
128842,train
171123,train
120340,train
52428,train
153567,train
119896,train
103661,train
117880,train
113205,train
69431,train
154992,train
65746,train
123678,train
127449,train
100757,train
147400,train
114173,train
126953,train
119435,train
152617,train
127923,train
108842,train
115171,train
180651,train
117050,train
87611,train
109416,train
117881,train
83219,train
108422,train
134606,train
88080,train
121762,train
96468,train
66222,train
100347,train
117979,train
139756,train
112796,train
171127,train
127454,train
118904,train
137894,train
144508,train
117530,train
95104,train
129820,train
143569,train
84642,train
142588,train
102330,train
134554,train
100288,train
100427,train
145937,train
150697,train
102278,train
137872,train
116106,train
128832,train
135975,train
137406,train
146894,train
94191,train
143559,train
177798,train
145948,train
100284,train
120791,train
74662,train
85702,train
142617,train
121246,train
129790,train
131715,train
84770,train
123630,train
117045,train
138386,train
136970,train
133136,train
131242,train
127904,train
106940,train
144509,train
118471,train
122206,train
86193,train
122187,train
132676,train
146452,train
120785,train
143127,train
144987,train
137881,train
132207,train
138344,train
130270,train
140233,train
116045,train
104148,train
126439,train
145962,train
120366,train
127916,train
131232,train
128382,train
84777,train
119874,train
124589,train
102250,train
143557,train
124584,train
183503,train
123161,train
124154,train
137887,train
112218,train
120313,train
172091,train
110363,train
127482,train
136460,train
141201,train
125080,train
84295,train
123647,train
129821,train
138349,train
144058,train
136983,train
131210,train
121258,train
144992,train
116563,train
118454,train
173522,train
134075,train
80476,train
118469,train
126550,train
162089,train
162564,train
125563,train
136982,train
135062,train
117407,train
50529,train
124088,train
126035,train
129860,train
121274,train
110830,train
126046,train
135116,train
128901,train
118416,train
93749,train
140258,train
121740,train
173519,train
89949,train
130758,train
142144,train
134045,train
120325,train
151179,train
135470,train
140713,train
133131,train
132160,train
134568,train
133569,train
115149,train
132222,train
136040,train
121291,train
132205,train
122668,train
118009,train
114628,train
123194,train
106469,train
123604,train
140743,train
99859,train
124143,train
134593,train
145967,train
179221,train
67166,train
92730,train
99871,train
173966,train
134582,train
128891,train
132692,train
101802,train
70967,train
123218,train
137876,train
142642,train
115151,train
82865,train
94154,train
212045,train
71455,train
107985,train
90901,train
177805,train
116545,train
129374,train
106510,train
126016,train
113729,train
98439,train
126477,train
140243,train
144540,train
98386,train
123190,train
131233,train
145013,train
141182,train
126040,train
76087,train
141221,train
95994,train
117469,train
129326,train
75252,train
109413,train
126045,train
171594,train
125569,train
118461,train
95995,train
173523,train
161644,train
127939,train
173971,train
117054,train
170651,train
130785,train
132706,train
133650,train
118896,train
134116,train
170646,train
85114,train
120337,train
132634,train
121791,train
127003,train
128386,train
106049,train
147854,train
120318,train
140726,train
130774,train
124565,train
122684,train
112185,train
100376,train
173996,train
135978,train
126975,train
93615,train
127421,train
102666,train
196888,train
196891,train
119418,train
97954,train
127929,train
128897,train
127861,train
128360,train
147872,train
119393,train
82860,train
128811,train
115504,train
120317,train
85225,train
116090,train
99392,train
66220,train
103277,train
164995,train
143579,train
109367,train
100335,train
126928,train
152620,train
106084,train
83346,train
117996,train
179227,train
92728,train
86657,train
140274,train
146451,train
103753,train
132183,train
102717,train
136512,train
135520,train
127903,train
195866,train
139771,train
53370,train
106082,train
134518,train
100766,train
132213,train
127457,train
121763,train
108463,train
79416,train
130805,train
134071,train
144056,train
144044,train
124536,train
120860,train
86660,train
87143,train
186913,train
128374,train
137895,train
76677,train
99854,train
124122,train
124160,train
137882,train
135076,train
146643,train
106560,train
125589,train
142160,train
169701,train
109907,train
141687,train
146150,train
26692,train
196416,train
145024,train
118356,train
150721,train
99338,train
105134,train
118914,train
125550,train
126062,train
131227,train
112693,train
195861,train
116097,train
105098,train
97044,train
149750,train
135047,train
170173,train
104625,train
129787,train
107532,train
126499,train
132197,train
104149,train
94629,train
125055,train
146440,train
121261,train
89002,train
177801,train
137391,train
114095,train
114586,train
124161,train
106983,train
123141,train
20492,train
126013,train
100853,train
153574,train
133167,train
83806,train
113679,train
106043,train
88998,train
124564,train
119848,train
114579,train
86194,train
129823,train
127438,train
100329,train
117471,train
123680,train
128368,train
154993,train
134564,train
128870,train
97521,train
87062,train
165470,train
113590,train
114698,train
112184,train
132210,train
124111,train
180654,train
101268,train
102276,train
107891,train
107987,train
118445,train
140716,train
179695,train
124619,train
83817,train
113617,train
141674,train
132221,train
140257,train
136501,train
19068,train
107512,train
134610,train
195940,train
119864,train
135987,train
145012,train
135035,train
95619,train
85239,train
132229,train
147870,train
97479,train
116523,train
88485,train
125546,train
91778,train
132642,train
53371,train
173042,train
127397,train
131695,train
137435,train
142631,train
126465,train
135065,train
106984,train
126031,train
119426,train
87537,train
178276,train
145019,train
143586,train
127919,train
123621,train
107894,train
116998,train
133144,train
97043,train
134046,train
124599,train
121796,train
129345,train
125574,train
122193,train
104184,train
140738,train
151174,train
115169,train
115147,train
136494,train
116562,train
181603,train
117059,train
154996,train
131708,train
120832,train
131249,train
119822,train
70504,train
140240,train
138816,train
173021,train
99381,train
113169,train
144075,train
140250,train
136939,train
119392,train
196892,train
122681,train
106466,train
88558,train
93677,train
120315,train
116026,train
85230,train
119413,train
128419,train
93204,train
76184,train
